timestamp,surge_multiplier,expected_wait_time,product_type,start_location_id
2016-06-15 07:10:52,1.0,120,UberSUV,11
2016-06-15 07:10:52,1.0,660,ASSIST,11
2016-06-15 07:10:52,1.0,120,UberBLACK,11
2016-06-15 07:10:52,1.0,300,uberX,11
2016-06-15 07:10:52,1.0,120,UberSELECT,11
2016-06-15 07:10:52,1.0,300,uberPOOL,11
2016-06-15 07:10:52,1.0,180,uberXL,32
2016-06-15 07:10:52,1.0,180,uberTAXI,32
2016-06-15 07:10:52,1.0,120,UberSUV,32
2016-06-15 07:10:52,1.0,660,ASSIST,32
2016-06-15 07:10:52,1.0,120,UberBLACK,32
2016-06-15 07:10:52,1.0,300,uberX,32
2016-06-15 07:10:52,1.0,120,UberSELECT,32
2016-06-15 07:10:52,1.0,300,uberPOOL,32
2016-06-15 07:10:52,1.0,180,uberXL,50
2016-06-15 07:10:52,1.0,180,uberTAXI,50
2016-06-15 07:10:52,1.0,120,UberSUV,50
2016-06-15 07:10:52,1.0,660,ASSIST,50
2016-06-15 07:10:52,1.0,120,UberBLACK,50
2016-06-15 07:10:52,1.0,300,uberX,50
2016-06-15 07:10:52,1.0,120,UberSELECT,50
2016-06-15 07:10:52,1.0,300,uberPOOL,50
2016-06-15 07:10:52,1.0,180,uberXL,52
2016-06-15 07:10:52,1.0,180,uberTAXI,52
2016-06-15 07:10:52,1.0,120,UberSUV,52
2016-06-15 07:10:52,1.0,660,ASSIST,52
2016-06-15 07:10:52,1.0,120,UberBLACK,52
2016-06-15 07:10:52,1.0,300,uberX,52
2016-06-15 07:10:52,1.0,120,UberSELECT,52
2016-06-15 07:10:52,1.0,300,uberPOOL,52
2016-06-15 07:10:52,1.0,180,uberXL,40
2016-06-15 07:10:52,1.0,180,uberTAXI,40
2016-06-15 07:10:52,1.0,120,UberSUV,40
2016-06-15 07:10:52,1.0,660,ASSIST,40
2016-06-15 07:10:52,1.0,120,UberBLACK,40
2016-06-15 07:10:52,1.0,300,uberX,40
2016-06-15 07:10:52,1.0,120,UberSELECT,40
2016-06-15 07:10:52,1.0,300,uberPOOL,40
2016-06-15 07:10:52,1.0,180,uberXL,107
2016-06-15 07:10:52,1.0,180,uberTAXI,107
2016-06-15 07:10:52,1.0,120,UberSUV,107
2016-06-15 07:10:52,1.0,660,ASSIST,107
2016-06-15 07:10:52,1.0,120,UberBLACK,107
2016-06-15 07:10:52,1.0,300,uberX,107
2016-06-15 07:10:52,1.0,120,UberSELECT,107
2016-06-15 07:10:52,1.0,300,uberPOOL,107
2016-06-15 07:10:52,1.0,180,uberXL,21
2016-06-15 07:10:52,1.0,180,uberTAXI,21
2016-06-15 07:10:52,1.0,120,UberSUV,21
2016-06-15 07:10:52,1.0,660,ASSIST,21
2016-06-15 07:10:52,1.0,120,UberBLACK,21
2016-06-15 07:10:52,1.0,300,uberX,21
2016-06-15 07:10:52,1.0,120,UberSELECT,21
2016-06-15 07:10:52,1.0,300,uberPOOL,21
2016-06-15 07:10:52,1.0,180,uberXL,84
2016-06-15 07:10:52,1.0,180,uberTAXI,84
2016-06-15 07:10:52,1.0,120,UberSUV,84
2016-06-15 07:10:52,1.0,660,ASSIST,84
2016-06-15 07:10:52,1.0,120,UberBLACK,84
2016-06-15 07:10:52,1.0,300,uberX,84
2016-06-15 07:10:52,1.0,120,UberSELECT,84
2016-06-15 07:10:52,1.0,300,uberPOOL,84
2016-06-15 07:10:52,1.0,180,uberXL,87
2016-06-15 07:10:52,1.0,180,uberTAXI,87
2016-06-15 07:10:52,1.0,120,UberSUV,87
2016-06-15 07:10:52,1.0,660,ASSIST,87
2016-06-15 07:10:52,1.0,120,UberBLACK,87
2016-06-15 07:10:52,1.0,300,uberX,87
2016-06-15 07:10:52,1.0,120,UberSELECT,87
2016-06-15 07:10:52,1.0,300,uberPOOL,87
2016-06-15 07:10:52,1.0,180,uberXL,92
2016-06-15 07:10:52,1.0,180,uberTAXI,92
2016-06-15 07:10:52,1.0,120,UberSUV,92
2016-06-15 07:10:52,1.0,660,ASSIST,92
2016-06-15 07:10:52,1.0,120,UberBLACK,92
2016-06-15 07:10:52,1.0,300,uberX,92
2016-06-15 07:10:52,1.0,120,UberSELECT,92
2016-06-15 07:10:52,1.0,300,uberPOOL,92
2016-06-15 07:10:52,1.0,180,uberXL,13
2016-06-15 07:10:52,1.0,180,uberTAXI,13
2016-06-15 07:10:52,1.0,120,UberSUV,13
2016-06-15 07:10:52,1.0,660,ASSIST,13
2016-06-15 07:10:52,1.0,120,UberBLACK,13
2016-06-15 07:10:52,1.0,300,uberX,13
2016-06-15 07:10:52,1.0,120,UberSELECT,13
2016-06-15 07:10:52,1.0,300,uberPOOL,13
2016-06-15 07:10:52,1.0,180,uberXL,111
2016-06-15 07:10:52,1.0,180,uberTAXI,111
2016-06-15 07:10:52,1.0,120,UberSUV,111
2016-06-15 07:10:52,1.0,660,ASSIST,111
2016-06-15 07:10:52,1.0,120,UberBLACK,111
2016-06-15 07:10:52,1.0,300,uberX,111
2016-06-15 07:10:52,1.0,120,UberSELECT,111
2016-06-15 07:10:52,1.0,300,uberPOOL,111
2016-06-15 07:10:52,1.0,180,uberXL,73
2016-06-15 07:10:52,1.0,180,uberTAXI,73
2016-06-15 07:10:52,1.0,120,UberSUV,73
2016-06-15 07:10:52,1.0,660,ASSIST,73
2016-06-15 07:10:52,1.0,120,UberBLACK,73
2016-06-15 07:10:52,1.0,300,uberX,73
2016-06-15 07:10:52,1.0,120,UberSELECT,73
2016-06-15 07:10:52,1.0,300,uberPOOL,73
2016-06-15 07:10:52,1.5,180,uberXL,105
2016-06-15 07:10:52,1.0,180,uberTAXI,105
2016-06-15 07:10:52,1.0,120,UberSUV,105
2016-06-15 07:10:52,1.0,660,ASSIST,105
2016-06-15 07:10:52,1.0,120,UberBLACK,105
2016-06-15 07:10:52,1.0,300,uberX,105
2016-06-15 07:10:52,1.0,120,UberSELECT,105
2016-06-15 07:10:52,1.0,300,uberPOOL,105
2016-06-15 07:10:52,1.0,180,uberXL,34
2016-06-15 07:10:52,1.0,180,uberTAXI,34
2016-06-15 07:10:52,1.0,120,UberSUV,34
2016-06-15 07:10:52,1.0,660,ASSIST,34
2016-06-15 07:10:52,1.0,120,UberBLACK,34
2016-06-15 07:10:52,1.0,300,uberX,34
2016-06-15 07:10:52,1.0,120,UberSELECT,34
2016-06-15 07:10:52,1.0,300,uberPOOL,34
2016-06-15 07:10:52,1.5,180,uberXL,121
2016-06-15 07:10:52,1.0,180,uberTAXI,121
2016-06-15 07:10:52,1.0,120,UberSUV,121
2016-06-15 07:10:52,1.0,660,ASSIST,121
2016-06-15 07:10:52,1.0,120,UberBLACK,121
2016-06-15 07:10:52,1.0,300,uberX,121
2016-06-15 07:10:52,1.0,120,UberSELECT,121
2016-06-15 07:10:52,1.0,300,uberPOOL,121
2016-06-15 07:10:52,1.5,180,uberXL,122
2016-06-15 07:10:52,1.0,180,uberTAXI,122
2016-06-15 07:10:52,1.0,120,UberSUV,122
2016-06-15 07:10:52,1.0,660,ASSIST,122
2016-06-15 07:10:52,1.0,120,UberBLACK,122
2016-06-15 07:10:52,1.0,300,uberX,122
2016-06-15 07:10:52,1.0,120,UberSELECT,122
2016-06-15 07:10:52,1.0,300,uberPOOL,122
2016-06-15 07:10:52,1.0,180,uberXL,101
2016-06-15 07:10:52,1.0,180,uberTAXI,101
2016-06-15 07:10:52,1.0,120,UberSUV,101
2016-06-15 07:10:52,1.0,660,ASSIST,101
2016-06-15 07:10:52,1.0,120,UberBLACK,101
2016-06-15 07:10:52,1.0,300,uberX,101
2016-06-15 07:10:52,1.0,120,UberSELECT,101
2016-06-15 07:10:52,1.0,300,uberPOOL,101
2016-06-15 07:10:52,1.5,180,uberXL,120
2016-06-15 07:10:52,1.0,180,uberTAXI,120
2016-06-15 07:10:52,1.0,120,UberSUV,120
2016-06-15 07:10:52,1.0,660,ASSIST,120
2016-06-15 07:10:52,1.0,120,UberBLACK,120
2016-06-15 07:10:52,1.0,300,uberX,120
2016-06-15 07:10:52,1.0,120,UberSELECT,120
2016-06-15 07:10:52,1.0,300,uberPOOL,120
2016-06-15 07:10:52,1.0,180,uberXL,81
2016-06-15 07:10:52,1.0,180,uberTAXI,81
2016-06-15 07:10:52,1.0,120,UberSUV,81
2016-06-15 07:10:52,1.0,660,ASSIST,81
2016-06-15 07:10:52,1.0,120,UberBLACK,81
2016-06-15 07:10:52,1.0,300,uberX,81
2016-06-15 07:10:52,1.0,120,UberSELECT,81
2016-06-15 07:10:52,1.0,300,uberPOOL,81
2016-06-15 07:10:52,1.0,180,uberXL,60
2016-06-15 07:10:52,1.0,180,uberTAXI,60
2016-06-15 07:10:52,1.0,120,UberSUV,60
2016-06-15 07:10:52,1.0,660,ASSIST,60
2016-06-15 07:10:52,1.0,120,UberBLACK,60
2016-06-15 07:10:52,1.0,300,uberX,60
2016-06-15 07:10:52,1.0,120,UberSELECT,60
2016-06-15 07:10:52,1.0,300,uberPOOL,60
2016-06-15 07:10:52,1.0,180,uberXL,115
2016-06-15 07:10:52,1.0,180,uberTAXI,115
2016-06-15 07:10:52,1.0,120,UberSUV,115
2016-06-15 07:10:52,1.0,660,ASSIST,115
2016-06-15 07:10:52,1.0,120,UberBLACK,115
2016-06-15 07:10:52,1.0,300,uberX,115
2016-06-15 07:10:52,1.0,120,UberSELECT,115
2016-06-15 07:10:52,1.0,300,uberPOOL,115
2016-06-15 07:10:52,1.0,180,uberXL,49
2016-06-15 07:10:52,1.0,180,uberTAXI,49
2016-06-15 07:10:52,1.0,120,UberSUV,49
2016-06-15 07:10:52,1.0,660,ASSIST,49
2016-06-15 07:10:52,1.0,120,UberBLACK,49
2016-06-15 07:10:52,1.0,300,uberX,49
2016-06-15 07:10:52,1.0,120,UberSELECT,49
2016-06-15 07:10:52,1.0,300,uberPOOL,49
2016-06-15 07:10:52,1.5,180,uberXL,102
2016-06-15 07:10:52,1.0,180,uberTAXI,102
2016-06-15 07:10:52,1.0,120,UberSUV,102
2016-06-15 07:10:52,1.0,660,ASSIST,102
2016-06-15 07:10:52,1.0,120,UberBLACK,102
2016-06-15 07:10:52,1.0,300,uberX,102
2016-06-15 07:10:52,1.0,120,UberSELECT,102
2016-06-15 07:10:52,1.0,300,uberPOOL,102
2016-06-15 07:10:52,1.5,180,uberXL,42
2016-06-15 07:10:52,1.0,180,uberTAXI,42
2016-06-15 07:10:52,1.0,120,UberSUV,42
2016-06-15 07:10:52,1.0,660,ASSIST,42
2016-06-15 07:10:52,1.0,120,UberBLACK,42
2016-06-15 07:10:52,1.0,300,uberX,42
2016-06-15 07:10:52,1.0,120,UberSELECT,42
2016-06-15 07:10:52,1.0,300,uberPOOL,42
2016-06-15 07:10:52,1.0,180,uberXL,113
2016-06-15 07:10:52,1.0,180,uberTAXI,113
2016-06-15 07:10:52,1.0,120,UberSUV,113
2016-06-15 07:10:52,1.0,660,ASSIST,113
2016-06-15 07:10:52,1.0,120,UberBLACK,113
2016-06-15 07:10:52,1.0,300,uberX,113
2016-06-15 07:10:52,1.0,120,UberSELECT,113
2016-06-15 07:10:52,1.0,300,uberPOOL,113
2016-06-15 07:10:52,1.0,180,uberXL,95
2016-06-15 07:10:52,1.0,180,uberTAXI,95
2016-06-15 07:10:52,1.0,120,UberSUV,95
2016-06-15 07:10:52,1.0,660,ASSIST,95
2016-06-15 07:10:52,1.0,120,UberBLACK,95
2016-06-15 07:10:52,1.0,300,uberX,95
2016-06-15 07:10:52,1.0,120,UberSELECT,95
2016-06-15 07:10:52,1.0,300,uberPOOL,95
2016-06-15 07:10:52,1.0,180,uberXL,8
2016-06-15 07:10:52,1.0,180,uberTAXI,8
2016-06-15 07:10:52,1.0,120,UberSUV,8
2016-06-15 07:10:52,1.0,660,ASSIST,8
2016-06-15 07:10:52,1.0,120,UberBLACK,8
2016-06-15 07:10:52,1.0,300,uberX,8
2016-06-15 07:10:52,1.0,120,UberSELECT,8
2016-06-15 07:10:52,1.0,300,uberPOOL,8
2016-06-15 07:10:52,1.5,180,uberXL,23
2016-06-15 07:10:52,1.0,180,uberTAXI,23
2016-06-15 07:10:52,1.0,120,UberSUV,23
2016-06-15 07:10:52,1.0,660,ASSIST,23
2016-06-15 07:10:52,1.0,120,UberBLACK,23
2016-06-15 07:10:52,1.0,300,uberX,23
2016-06-15 07:10:52,1.0,120,UberSELECT,23
2016-06-15 07:10:52,1.0,300,uberPOOL,23
2016-06-15 07:10:52,1.0,180,uberXL,106
2016-06-15 07:10:52,1.0,180,uberTAXI,106
2016-06-15 07:10:52,1.0,120,UberSUV,106
2016-06-15 07:10:52,1.0,660,ASSIST,106
2016-06-15 07:10:52,1.0,120,UberBLACK,106
2016-06-15 07:10:52,1.0,300,uberX,106
2016-06-15 07:10:52,1.0,120,UberSELECT,106
2016-06-15 07:10:52,1.0,300,uberPOOL,106
2016-06-15 07:10:52,1.5,180,uberXL,82
2016-06-15 07:10:52,1.0,180,uberTAXI,82
2016-06-15 07:10:52,1.0,120,UberSUV,82
2016-06-15 07:10:52,1.0,660,ASSIST,82
2016-06-15 07:10:52,1.0,120,UberBLACK,82
2016-06-15 07:10:52,1.0,300,uberX,82
2016-06-15 07:10:52,1.0,120,UberSELECT,82
2016-06-15 07:10:52,1.0,300,uberPOOL,82
2016-06-15 07:10:52,1.5,180,uberXL,22
2016-06-15 07:10:52,1.0,180,uberTAXI,22
2016-06-15 07:10:52,1.0,120,UberSUV,22
2016-06-15 07:10:52,1.0,660,ASSIST,22
2016-06-15 07:10:52,1.0,120,UberBLACK,22
2016-06-15 07:10:52,1.0,300,uberX,22
2016-06-15 07:10:52,1.0,120,UberSELECT,22
2016-06-15 07:10:52,1.0,300,uberPOOL,22
2016-06-15 07:10:52,1.0,180,uberXL,26
2016-06-15 07:10:52,1.0,180,uberTAXI,26
2016-06-15 07:10:52,1.0,120,UberSUV,26
2016-06-15 07:10:52,1.0,660,ASSIST,26
2016-06-15 07:10:52,1.0,120,UberBLACK,26
2016-06-15 07:10:52,1.0,300,uberX,26
2016-06-15 07:10:52,1.0,120,UberSELECT,26
2016-06-15 07:10:52,1.0,300,uberPOOL,26
2016-06-15 07:10:52,1.0,180,uberXL,67
2016-06-15 07:10:52,1.0,180,uberTAXI,67
2016-06-15 07:10:52,1.0,120,UberSUV,67
2016-06-15 07:10:52,1.0,660,ASSIST,67
2016-06-15 07:10:52,1.0,120,UberBLACK,67
2016-06-15 07:10:52,1.0,300,uberX,67
2016-06-15 07:10:52,1.0,120,UberSELECT,67
2016-06-15 07:10:52,1.0,300,uberPOOL,67
2016-06-15 07:10:52,1.0,180,uberXL,116
2016-06-15 07:10:52,1.0,180,uberTAXI,116
2016-06-15 07:10:52,1.0,120,UberSUV,116
2016-06-15 07:10:52,1.0,660,ASSIST,116
2016-06-15 07:10:52,1.0,120,UberBLACK,116
2016-06-15 07:10:52,1.0,300,uberX,116
2016-06-15 07:10:52,1.0,120,UberSELECT,116
2016-06-15 07:10:52,1.0,300,uberPOOL,116
2016-06-15 07:10:52,1.0,180,uberXL,86
2016-06-15 07:10:52,1.0,180,uberTAXI,86
2016-06-15 07:10:52,1.0,120,UberSUV,86
2016-06-15 07:10:52,1.0,660,ASSIST,86
2016-06-15 07:10:52,1.0,120,UberBLACK,86
2016-06-15 07:10:52,1.0,300,uberX,86
2016-06-15 07:10:52,1.0,120,UberSELECT,86
2016-06-15 07:10:52,1.0,300,uberPOOL,86
2016-06-15 07:10:52,1.0,180,uberXL,28
2016-06-15 07:10:52,1.0,180,uberTAXI,28
2016-06-15 07:10:52,1.0,120,UberSUV,28
2016-06-15 07:10:52,1.0,660,ASSIST,28
2016-06-15 07:10:52,1.0,120,UberBLACK,28
2016-06-15 07:10:52,1.0,300,uberX,28
2016-06-15 07:10:52,1.0,120,UberSELECT,28
2016-06-15 07:10:52,1.0,300,uberPOOL,28
2016-06-15 07:10:52,1.0,180,uberXL,48
2016-06-15 07:10:52,1.0,180,uberTAXI,48
2016-06-15 07:10:52,1.0,120,UberSUV,48
2016-06-15 07:10:52,1.0,660,ASSIST,48
2016-06-15 07:10:52,1.0,120,UberBLACK,48
2016-06-15 07:10:52,1.0,300,uberX,48
2016-06-15 07:10:52,1.0,120,UberSELECT,48
2016-06-15 07:10:52,1.0,300,uberPOOL,48
2016-06-15 07:10:52,1.0,180,uberXL,58
2016-06-15 07:10:52,1.0,180,uberTAXI,58
2016-06-15 07:10:52,1.0,120,UberSUV,58
2016-06-15 07:10:52,1.0,660,ASSIST,58
2016-06-15 07:10:52,1.0,120,UberBLACK,58
2016-06-15 07:10:52,1.0,300,uberX,58
2016-06-15 07:10:52,1.0,120,UberSELECT,58
2016-06-15 07:10:52,1.0,300,uberPOOL,58
2016-06-15 07:10:52,1.0,180,uberXL,66
2016-06-15 07:10:52,1.0,180,uberTAXI,66
2016-06-15 07:10:52,1.0,120,UberSUV,66
2016-06-15 07:10:52,1.0,660,ASSIST,66
2016-06-15 07:10:52,1.0,120,UberBLACK,66
2016-06-15 07:10:52,1.0,300,uberX,66
2016-06-15 07:10:52,1.0,120,UberSELECT,66
2016-06-15 07:10:52,1.0,300,uberPOOL,66
2016-06-15 07:10:52,1.0,180,uberXL,77
2016-06-15 07:10:52,1.0,180,uberTAXI,77
2016-06-15 07:10:52,1.0,120,UberSUV,77
2016-06-15 07:10:52,1.0,660,ASSIST,77
2016-06-15 07:10:52,1.0,120,UberBLACK,77
2016-06-15 07:10:52,1.0,300,uberX,77
2016-06-15 07:10:52,1.0,120,UberSELECT,77
2016-06-15 07:10:52,1.0,300,uberPOOL,77
2016-06-15 07:10:52,1.0,180,uberXL,29
2016-06-15 07:10:52,1.0,180,uberTAXI,29
2016-06-15 07:10:52,1.0,120,UberSUV,29
2016-06-15 07:10:52,1.0,660,ASSIST,29
2016-06-15 07:10:52,1.0,120,UberBLACK,29
2016-06-15 07:10:52,1.0,300,uberX,29
2016-06-15 07:10:52,1.0,120,UberSELECT,29
2016-06-15 07:10:52,1.0,300,uberPOOL,29
2016-06-15 07:10:52,1.0,180,uberXL,83
2016-06-15 07:10:52,1.0,180,uberTAXI,83
2016-06-15 07:10:52,1.0,120,UberSUV,83
2016-06-15 07:10:52,1.0,660,ASSIST,83
2016-06-15 07:10:52,1.0,120,UberBLACK,83
2016-06-15 07:10:52,1.0,300,uberX,83
2016-06-15 07:10:52,1.0,120,UberSELECT,83
2016-06-15 07:10:52,1.0,300,uberPOOL,83
2016-06-15 07:10:52,1.5,180,uberXL,63
2016-06-15 07:10:52,1.0,180,uberTAXI,63
2016-06-15 07:10:52,1.0,120,UberSUV,63
2016-06-15 07:10:52,1.0,660,ASSIST,63
2016-06-15 07:10:52,1.0,120,UberBLACK,63
2016-06-15 07:10:52,1.0,300,uberX,63
2016-06-15 07:10:52,1.0,120,UberSELECT,63
2016-06-15 07:10:52,1.0,300,uberPOOL,63
2016-06-15 07:10:52,1.0,180,uberXL,79
2016-06-15 07:10:52,1.0,180,uberTAXI,79
2016-06-15 07:10:52,1.0,120,UberSUV,79
2016-06-15 07:10:52,1.0,660,ASSIST,79
2016-06-15 07:10:52,1.0,120,UberBLACK,79
2016-06-15 07:10:52,1.0,300,uberX,79
2016-06-15 07:10:52,1.0,120,UberSELECT,79
2016-06-15 07:10:52,1.0,300,uberPOOL,79
2016-06-15 07:10:52,1.0,180,uberXL,117
2016-06-15 07:10:52,1.0,180,uberTAXI,117
2016-06-15 07:10:52,1.0,120,UberSUV,117
2016-06-15 07:10:52,1.0,660,ASSIST,117
2016-06-15 07:10:52,1.0,120,UberBLACK,117
2016-06-15 07:10:52,1.0,300,uberX,117
2016-06-15 07:10:52,1.0,120,UberSELECT,117
2016-06-15 07:10:52,1.0,300,uberPOOL,117
2016-06-15 07:10:52,1.0,180,uberXL,78
2016-06-15 07:10:52,1.0,180,uberTAXI,78
2016-06-15 07:10:52,1.0,120,UberSUV,78
2016-06-15 07:10:52,1.0,660,ASSIST,78
2016-06-15 07:10:52,1.0,120,UberBLACK,78
2016-06-15 07:10:52,1.0,300,uberX,78
2016-06-15 07:10:52,1.0,120,UberSELECT,78
2016-06-15 07:10:52,1.0,300,uberPOOL,78
2016-06-15 07:10:52,1.5,180,uberXL,24
2016-06-15 07:10:52,1.0,180,uberTAXI,24
2016-06-15 07:10:52,1.0,120,UberSUV,24
2016-06-15 07:10:52,1.0,660,ASSIST,24
2016-06-15 07:10:52,1.0,120,UberBLACK,24
2016-06-15 07:10:52,1.0,300,uberX,24
2016-06-15 07:10:52,1.0,120,UberSELECT,24
2016-06-15 07:10:52,1.0,300,uberPOOL,24
2016-06-15 07:10:52,1.0,180,uberXL,70
2016-06-15 07:10:52,1.0,180,uberTAXI,70
2016-06-15 07:10:52,1.0,120,UberSUV,70
2016-06-15 07:10:52,1.0,660,ASSIST,70
2016-06-15 07:10:52,1.0,120,UberBLACK,70
2016-06-15 07:10:52,1.0,300,uberX,70
2016-06-15 07:10:52,1.0,120,UberSELECT,70
2016-06-15 07:10:52,1.0,300,uberPOOL,70
2016-06-15 07:10:52,1.5,180,uberXL,25
2016-06-15 07:10:52,1.0,180,uberTAXI,25
2016-06-15 07:10:52,1.0,120,UberSUV,25
2016-06-15 07:10:52,1.0,660,ASSIST,25
2016-06-15 07:10:52,1.0,120,UberBLACK,25
2016-06-15 07:10:52,1.0,300,uberX,25
2016-06-15 07:10:52,1.0,120,UberSELECT,25
2016-06-15 07:10:52,1.0,300,uberPOOL,25
2016-06-15 07:10:52,1.5,180,uberXL,44
2016-06-15 07:10:52,1.0,180,uberTAXI,44
2016-06-15 07:10:52,1.0,120,UberSUV,44
2016-06-15 07:10:52,1.0,660,ASSIST,44
2016-06-15 07:10:52,1.0,120,UberBLACK,44
2016-06-15 07:10:52,1.0,300,uberX,44
2016-06-15 07:10:52,1.0,120,UberSELECT,44
2016-06-15 07:10:52,1.0,300,uberPOOL,44
2016-06-15 07:10:52,1.0,180,uberXL,41
2016-06-15 07:10:52,1.0,180,uberTAXI,41
2016-06-15 07:10:52,1.0,120,UberSUV,41
2016-06-15 07:10:52,1.0,660,ASSIST,41
2016-06-15 07:10:52,1.0,120,UberBLACK,41
2016-06-15 07:10:52,1.0,300,uberX,41
2016-06-15 07:10:52,1.0,120,UberSELECT,41
2016-06-15 07:10:52,1.0,300,uberPOOL,41
2016-06-15 07:10:52,1.0,180,uberXL,27
2016-06-15 07:10:52,1.0,180,uberTAXI,27
2016-06-15 07:10:52,1.0,120,UberSUV,27
2016-06-15 07:10:52,1.0,660,ASSIST,27
2016-06-15 07:10:52,1.0,120,UberBLACK,27
2016-06-15 07:10:52,1.0,300,uberX,27
2016-06-15 07:10:52,1.0,120,UberSELECT,27
2016-06-15 07:10:52,1.0,300,uberPOOL,27
2016-06-15 07:10:52,1.0,180,uberXL,75
2016-06-15 07:10:52,1.0,180,uberTAXI,75
2016-06-15 07:10:52,1.0,120,UberSUV,75
2016-06-15 07:10:52,1.0,660,ASSIST,75
2016-06-15 07:10:52,1.0,120,UberBLACK,75
2016-06-15 07:10:52,1.0,300,uberX,75
2016-06-15 07:10:52,1.0,120,UberSELECT,75
2016-06-15 07:10:52,1.0,300,uberPOOL,75
2016-06-15 07:10:52,1.0,180,uberXL,68
2016-06-15 07:10:52,1.0,180,uberTAXI,68
2016-06-15 07:10:52,1.0,120,UberSUV,68
2016-06-15 07:10:52,1.0,660,ASSIST,68
2016-06-15 07:10:52,1.0,120,UberBLACK,68
2016-06-15 07:10:52,1.0,300,uberX,68
2016-06-15 07:10:52,1.0,120,UberSELECT,68
2016-06-15 07:10:52,1.0,300,uberPOOL,68
2016-06-15 07:10:52,1.0,180,uberXL,80
2016-06-15 07:10:52,1.0,180,uberTAXI,80
2016-06-15 07:10:52,1.0,120,UberSUV,80
2016-06-15 07:10:52,1.0,660,ASSIST,80
2016-06-15 07:10:52,1.0,120,UberBLACK,80
2016-06-15 07:10:52,1.0,300,uberX,80
2016-06-15 07:10:52,1.0,120,UberSELECT,80
2016-06-15 07:10:52,1.0,300,uberPOOL,80
2016-06-15 07:10:52,1.0,180,uberXL,99
2016-06-15 07:10:52,1.0,180,uberTAXI,99
2016-06-15 07:10:52,1.0,120,UberSUV,99
2016-06-15 07:10:52,1.0,660,ASSIST,99
2016-06-15 07:10:52,1.0,120,UberBLACK,99
2016-06-15 07:10:52,1.0,300,uberX,99
2016-06-15 07:10:52,1.0,120,UberSELECT,99
2016-06-15 07:10:52,1.0,300,uberPOOL,99
2016-06-15 07:10:52,1.0,180,uberXL,20
2016-06-15 07:10:52,1.0,180,uberTAXI,20
2016-06-15 07:10:52,1.0,120,UberSUV,20
2016-06-15 07:10:52,1.0,660,ASSIST,20
2016-06-15 07:10:52,1.0,120,UberBLACK,20
2016-06-15 07:10:52,1.0,300,uberX,20
2016-06-15 07:10:52,1.0,120,UberSELECT,20
2016-06-15 07:10:52,1.0,300,uberPOOL,20
2016-06-15 07:10:52,1.0,180,uberXL,100
2016-06-15 07:10:52,1.0,180,uberTAXI,100
2016-06-15 07:10:52,1.0,120,UberSUV,100
2016-06-15 07:10:52,1.0,660,ASSIST,100
2016-06-15 07:10:52,1.0,120,UberBLACK,100
2016-06-15 07:10:52,1.0,300,uberX,100
2016-06-15 07:10:52,1.0,120,UberSELECT,100
2016-06-15 07:10:52,1.0,300,uberPOOL,100
2016-06-15 07:10:52,1.5,180,uberXL,62
2016-06-15 07:10:52,1.0,180,uberTAXI,62
2016-06-15 07:10:52,1.0,120,UberSUV,62
2016-06-15 07:10:52,1.0,660,ASSIST,62
2016-06-15 07:10:52,1.0,120,UberBLACK,62
2016-06-15 07:10:52,1.0,300,uberX,62
2016-06-15 07:10:52,1.0,120,UberSELECT,62
2016-06-15 07:10:52,1.0,300,uberPOOL,62
2016-06-15 07:10:52,1.0,180,uberXL,89
2016-06-15 07:10:52,1.0,180,uberTAXI,89
2016-06-15 07:10:52,1.0,120,UberSUV,89
2016-06-15 07:10:52,1.0,660,ASSIST,89
2016-06-15 07:10:52,1.0,120,UberBLACK,89
2016-06-15 07:10:52,1.0,300,uberX,89
2016-06-15 07:10:52,1.0,120,UberSELECT,89
2016-06-15 07:10:52,1.0,300,uberPOOL,89
2016-06-15 07:10:52,1.0,180,uberXL,98
2016-06-15 07:10:52,1.0,180,uberTAXI,98
2016-06-15 07:10:52,1.0,120,UberSUV,98
2016-06-15 07:10:52,1.0,660,ASSIST,98
2016-06-15 07:10:52,1.0,120,UberBLACK,98
2016-06-15 07:10:52,1.0,300,uberX,98
2016-06-15 07:10:52,1.0,120,UberSELECT,98
2016-06-15 07:10:52,1.0,300,uberPOOL,98
2016-06-15 07:10:52,1.5,180,uberXL,103
2016-06-15 07:10:52,1.0,180,uberTAXI,103
2016-06-15 07:10:52,1.0,120,UberSUV,103
2016-06-15 07:10:52,1.0,660,ASSIST,103
2016-06-15 07:10:52,1.0,120,UberBLACK,103
2016-06-15 07:10:52,1.0,300,uberX,103
2016-06-15 07:10:52,1.0,120,UberSELECT,103
2016-06-15 07:10:52,1.0,300,uberPOOL,103
2016-06-15 07:10:52,1.0,180,uberXL,71
2016-06-15 07:10:52,1.0,180,uberTAXI,71
2016-06-15 07:10:52,1.0,120,UberSUV,71
2016-06-15 07:10:52,1.0,660,ASSIST,71
2016-06-15 07:10:52,1.0,120,UberBLACK,71
2016-06-15 07:10:52,1.0,300,uberX,71
2016-06-15 07:10:52,1.0,120,UberSELECT,71
2016-06-15 07:10:52,1.0,300,uberPOOL,71
2016-06-15 07:10:52,1.0,180,uberXL,119
2016-06-15 07:10:52,1.0,180,uberTAXI,119
2016-06-15 07:10:52,1.0,120,UberSUV,119
2016-06-15 07:10:52,1.0,660,ASSIST,119
